"16215_txt_acq","2785"
"12602_txt_trade","2787"
"11222_txt_trade","2796"
"489_txt_crude","2820"
"502_txt_crude","2820"
"11580_txt_trade","2833"
"11113_txt_acq","2836"
"16619_txt_earn","2837"
"20151_txt_earn","2840"
"4987_txt_trade","2850"
"16941_txt_acq","2870"
"9352_txt_earn","2877"
"17256_txt_trade","2899"
"1013_txt_earn","2904"
"15121_txt_earn","2918"
"5146_txt_trade","2937"
"9588_txt_earn","2938"
"248_txt_crude","2943"
"12600_txt_acq","2959"
"6034_txt_acq","2959"
"6884_txt_acq","2986"
"3477_txt_acq","3022"
"18497_txt_earn","3046"
"18066_txt_crude","3047"
"12492_txt_acq","3051"
"5220_txt_trade","3056"
"5508_txt_trade","3082"
"18108_txt_crude","3139"
"8051_txt_earn","3145"
"11933_txt_earn","3164"
"1210_txt_trade","3181"
"10455_txt_trade","3190"
"12250_txt_acq","3211"
"18104_txt_trade","3215"
"2470_txt_acq","3257"
"5739_txt_acq","3268"
"15049_txt_interest","3288"
"1847_txt_acq","3322"
"4458_txt_interest","3322"
"16429_txt_crude","3341"
"10414_txt_acq","3347"
"4084_txt_trade","3356"
"18577_txt_acq","3364"
"7964_txt_acq","3372"
"194_txt_crude","3373"
"2609_txt_acq","3386"
"4277_txt_acq","3483"
"17254_txt_crude","3489"
"17289_txt_crude","3489"
"2585_txt_crude","3496"
"19181_txt_acq","3511"
"6757_txt_trade","3541"
"17329_txt_crude","3567"
"3985_txt_crude","3596"
"4576_txt_crude","3597"
"4453_txt_crude","3601"
"3003_txt_crude","3665"
"7639_txt_crude","3674"
"20038_txt_interest","3680"
"10192_txt_crude","3693"
"4810_txt_earn","3746"
"2953_txt_acq","3760"
"3009_txt_acq","3762"
"18754_txt_crude","3795"
"13321_txt_interest","3810"
"13543_txt_interest","3810"
"8005_txt_earn","3846"
"15396_txt_earn","3850"
"16961_txt_crude","3885"
"12890_txt_acq","3907"
"21267_txt_crude","3920"
"21067_txt_crude","3929"
"354_txt_trade","3941"
"8493_txt_crude","3973"
"12201_txt_earn","3995"
"1226_txt_trade","4000"
"11658_txt_trade","4003"
"16150_txt_interest","4006"
"1182_txt_earn","4018"
"17365_txt_crude","4018"
"12940_txt_crude","4025"
"12775_txt_crude","4029"
"11324_txt_acq","4033"
"939_txt_acq","4038"
"12211_txt_earn","4041"
"16555_txt_acq","4041"
"15230_txt_crude","4046"
"15052_txt_acq","4068"
"6119_txt_crude","4070"
"6169_txt_crude","4070"
"8258_txt_earn","4075"
"10833_txt_earn","4095"
"17074_txt_trade","4126"
"9194_txt_trade","4129"
"17084_txt_trade","4132"
"8553_txt_crude","4155"
"4374_txt_earn","4168"
"140_txt_earn","4172"
"17929_txt_crude","4176"
"17963_txt_crude","4176"
"2890_txt_earn","4183"
"5328_txt_earn","4183"
"11802_txt_earn","4195"
"19409_txt_acq","4209"
"4172_txt_trade","4215"
"17478_txt_crude","4225"
"9697_txt_trade","4233"
"1387_txt_crude","4238"
"4246_txt_crude","4243"
"3189_txt_crude","4246"
"17809_txt_acq","4256"
"19556_txt_crude","4279"
"4027_txt_trade","4299"
"8322_txt_earn","4305"
"18229_txt_acq","4312"
"2213_txt_earn","4313"
"20744_txt_acq","4328"
"21562_txt_trade","4330"
"6465_txt_earn","4330"
"16995_txt_acq","4380"
"8624_txt_trade","4389"
"20159_txt_interest","4402"
"13291_txt_crude","4421"
"9841_txt_interest","4460"
"237_txt_crude","4473"
"6473_txt_acq","4477"
"1427_txt_interest","4481"
"5511_txt_earn","4494"
"3441_txt_trade","4498"
"3553_txt_trade","4499"
"18138_txt_acq","4526"
"196_txt_earn","4544"
"12397_txt_earn","4611"
"11891_txt_acq","4615"
"17511_txt_trade","4615"
"8944_txt_acq","4638"
"7847_txt_acq","4673"
"14962_txt_earn","4694"
"21363_txt_crude","4695"
"130_txt_earn","4718"
"2810_txt_acq","4721"
"9549_txt_earn","4771"
"19191_txt_interest","4775"
"18520_txt_interest","4818"
"10233_txt_earn","4822"
"16126_txt_trade","4857"
"19833_txt_acq","4908"
"3192_txt_interest","5001"
"1152_txt_earn","5043"
"3507_txt_crude","5050"
"18773_txt_crude","5077"
"7287_txt_crude","5086"
"18488_txt_interest","5108"
"18564_txt_interest","5108"
"18689_txt_crude","5118"
"15227_txt_earn","5120"
"9763_txt_trade","5121"
"9328_txt_earn","5134"
"17279_txt_trade","5182"
"13142_txt_crude","5200"
"342_txt_trade","5208"
"3389_txt_crude","5214"
"21259_txt_earn","5221"
"1875_txt_crude","5264"
"15703_txt_earn","5278"
"5516_txt_acq","5278"
"12697_txt_acq","5287"
"12677_txt_acq","5294"
"1798_txt_acq","5309"
"17573_txt_acq","5365"
"4584_txt_crude","5372"
"17052_txt_interest","5401"
"11088_txt_acq","5405"
"331_txt_acq","5419"
"10905_txt_trade","5446"
"4201_txt_acq","5538"
"16725_txt_earn","5630"
"9761_txt_earn","5690"
"10255_txt_trade","5739"
"20936_txt_crude","5744"
"20721_txt_crude","5746"
"16176_txt_acq","5767"
"18840_txt_crude","5768"
"20709_txt_crude","5777"
"4795_txt_earn","5778"
"17452_txt_trade","5832"
"11076_txt_trade","5837"
"19492_txt_crude","5841"
"16588_txt_earn","5855"
"3360_txt_interest","5874"
"17333_txt_acq","5934"
"16644_txt_earn","5942"
"6913_txt_crude","5946"
"19775_txt_interest","5990"
"18302_txt_trade","6024"
"3198_txt_acq","6032"
"2137_txt_earn","6102"
"6090_txt_acq","6120"
"15154_txt_trade","6121"
"18148_txt_trade","6137"
"19810_txt_acq","6215"
"3902_txt_trade","6225"
"9603_txt_trade","6226"
"8441_txt_acq","6235"
"5278_txt_trade","6249"
"17359_txt_crude","6296"
"17186_txt_trade","6330"
"696_txt_earn","6332"
"8972_txt_earn","6334"
"9943_txt_interest","6342"
"9988_txt_interest","6342"
"8344_txt_interest","6354"
"20653_txt_crude","6378"
"3303_txt_crude","6408"
"12286_txt_crude","6427"
"18467_txt_acq","6453"
"13008_txt_interest","6514"
"13281_txt_crude","6535"
"7531_txt_trade","6541"
"7539_txt_acq","6571"
"8799_txt_earn","6582"
"13966_txt_earn","6601"
"18061_txt_trade","6619"
"2728_txt_acq","6629"
"15944_txt_earn","6635"
"19273_txt_trade","6732"
"12395_txt_acq","6740"
"47_txt_trade","6741"
"17180_txt_trade","6742"
"18210_txt_acq","6742"
"5684_txt_trade","6784"
"5692_txt_trade","6784"
"4881_txt_interest","6839"
"3117_txt_earn","6841"
"3118_txt_earn","6864"
"6863_txt_earn","6875"
"4773_txt_earn","6897"
"3890_txt_earn","6931"
"3455_txt_crude","6932"
"17449_txt_trade","6948"
"9031_txt_crude","6996"
"3539_txt_interest","7104"
"1718_txt_earn","7120"
"3777_txt_earn","7171"
"2985_txt_trade","7214"
"8212_txt_trade","7215"
"5171_txt_crude","7218"
"5167_txt_crude","7263"
"5273_txt_crude","7264"
"2109_txt_earn","7312"
"10944_txt_earn","7437"
"16680_txt_acq","7497"
"11763_txt_acq","7536"
"8209_txt_crude","7541"
"2619_txt_earn","7608"
"17875_txt_crude","7649"
"16125_txt_trade","7686"
"15386_txt_trade","7773"
"1078_txt_interest","7777"
"3931_txt_trade","7777"
"16939_txt_crude","7797"
"1963_txt_trade","7802"
"12696_txt_interest","7875"
"18621_txt_crude","7943"
"17981_txt_acq","8002"
"4472_txt_earn","8003"
"5810_txt_trade","8005"
"6976_txt_trade","8025"
"20869_txt_crude","8112"
"5429_txt_earn","8119"
"20095_txt_crude","8142"
"15939_txt_crude","8159"
"18530_txt_acq","8279"
"5236_txt_trade","8295"
"4048_txt_trade","8324"
"6866_txt_trade","8359"
"11225_txt_trade","8368"
"18438_txt_acq","8381"
"19022_txt_interest","8430"
"19560_txt_crude","8439"
"4238_txt_trade","8527"
"9230_txt_acq","8562"
"3509_txt_crude","8566"
"16354_txt_earn","8609"
"6507_txt_earn","8637"
"11123_txt_earn","8720"
"5276_txt_earn","8743"
"20826_txt_earn","8750"
"16139_txt_trade","8763"
"9184_txt_trade","8768"
"1306_txt_crude","8789"
"8091_txt_acq","8816"
"10632_txt_crude","8923"
"16278_txt_earn","8963"
"16120_txt_interest","9167"
"11822_txt_acq","9194"
"16946_txt_trade","9307"
"12389_txt_earn","9316"
"15430_txt_trade","9339"
"7067_txt_crude","9344"
"8992_txt_earn","9377"
"15832_txt_earn","9485"
"5071_txt_earn","9497"
"11855_txt_earn","9536"
"10845_txt_crude","9545"
"10873_txt_crude","9545"
"16094_txt_trade","9567"
"16357_txt_trade","9567"
"21302_txt_earn","9575"
"3751_txt_earn","9590"
"8349_txt_earn","9627"
"8137_txt_interest","9638"
"11771_txt_trade","9814"
"8666_txt_acq","9814"
"13263_txt_earn","9959"
"5057_txt_trade","9983"
"13482_txt_trade","10087"
"11717_txt_earn","10090"
"110_txt_acq","10272"
"3563_txt_crude","10299"
"6765_txt_earn","10380"
"17812_txt_acq","10498"
"4115_txt_trade","10512"
"9081_txt_acq","10696"
"960_txt_acq","10870"
"21264_txt_earn","10930"
"7576_txt_earn","10962"
"393_txt_acq","11060"
"9155_txt_crude","11135"
"18938_txt_acq","11314"
"12203_txt_acq","11492"
"15674_txt_earn","11521"
"15570_txt_earn","11524"
"5235_txt_interest","11590"
"12630_txt_earn","11602"
"16005_txt_crude","11693"
"12521_txt_earn","11879"
"7003_txt_earn","11886"
"5274_txt_trade","11949"
"2449_txt_crude","12079"
"18688_txt_acq","12094"
"19291_txt_crude","12116"
"6178_txt_interest","12180"
"11746_txt_interest","12213"
"15239_txt_acq","12269"
"5091_txt_acq","12587"
"3463_txt_earn","12688"
"11221_txt_earn","12797"
"5210_txt_earn","12806"
"1836_txt_acq","12918"
"10738_txt_earn","13053"
"20334_txt_earn","13060"
"9192_txt_earn","13147"
"21435_txt_earn","13241"
"3261_txt_acq","13263"
"19832_txt_crude","13336"
"8155_txt_earn","13422"
"21260_txt_earn","13435"
"20515_txt_earn","13480"
"19380_txt_acq","13608"
"18432_txt_crude","13667"
"758_txt_earn","13720"
"4132_txt_earn","13768"
"925_txt_trade","13806"
"20682_txt_trade","13834"
"10130_txt_earn","14328"
"6996_txt_crude","14352"
"5053_txt_earn","14392"
"20474_txt_crude","14507"
"4733_txt_acq","14567"
"21373_txt_earn","14583"
"17433_txt_crude","14608"
"11370_txt_earn","14752"
"6752_txt_earn","14797"
"7085_txt_earn","14900"
"15244_txt_crude","15008"
"233_txt_interest","15041"
"732_txt_acq","15075"
"20189_txt_earn","15098"
"16434_txt_earn","15161"
"10947_txt_crude","15177"
"6665_txt_acq","15245"
"12886_txt_earn","15270"
"16964_txt_trade","15275"
"12318_txt_earn","15391"
"3269_txt_earn","15460"
"19062_txt_trade","15591"
"8449_txt_earn","15753"
"16052_txt_trade","16016"
"13256_txt_crude","16093"
"12680_txt_crude","16095"
"3103_txt_interest","16166"
"3122_txt_interest","16166"
"16136_txt_acq","16450"
"20393_txt_earn","16654"
"6454_txt_earn","16856"
"3332_txt_crude","16919"
"3430_txt_crude","17932"
"4286_txt_earn","18608"
"16246_txt_earn","18618"
"2205_txt_earn","18649"
"11373_txt_acq","18781"
"4638_txt_trade","18856"
"3743_txt_earn","19090"
"20165_txt_earn","19119"
"924_txt_trade","19127"
"6335_txt_earn","19205"
"20262_txt_interest","19348"
"5371_txt_trade","19442"
"6816_txt_earn","19688"
"299_txt_earn","20093"
"6166_txt_crude","20302"
"19254_txt_earn","20908"
"17023_txt_trade","20966"
"12266_txt_earn","21046"
"10508_txt_acq","21081"
"16163_txt_acq","21595"
"4692_txt_earn","22238"
"11721_txt_earn","22367"
"17251_txt_trade","22406"
"6121_txt_acq","22587"
"12044_txt_earn","22682"
"21315_txt_earn","22970"
"21412_txt_earn","23136"
"12783_txt_earn","23435"
"17579_txt_acq","23838"
"15149_txt_acq","24137"
"19241_txt_acq","24353"
"9445_txt_crude","24409"
"20344_txt_earn","24549"
"18052_txt_earn","24765"
"3762_txt_interest","25193"
"9818_txt_earn","25392"
"6023_txt_crude","25400"
"20391_txt_earn","25405"
"6352_txt_interest","25907"
"4067_txt_earn","26285"
"20220_txt_earn","26468"
"8823_txt_acq","27854"
"20757_txt_trade","27989"
"2979_txt_interest","28189"
"11242_txt_acq","29554"
"13096_txt_crude","30054"
"904_txt_acq","30870"
"8131_txt_crude","32146"
"19044_txt_trade","33015"
"8177_txt_earn","33076"
"16207_txt_earn","33955"
"6952_txt_trade","35135"
"3991_txt_acq","35367"
"15840_txt_trade","35759"
"20286_txt_earn","37552"
"372_txt_acq","38301"
"2149_txt_earn","41467"
"19511_txt_interest","41704"
"18519_txt_trade","42144"
"5398_txt_acq","42366"
"14865_txt_acq","44839"
"13611_txt_crude","44893"
"5121_txt_acq","45889"
"2279_txt_earn","46913"
"7684_txt_crude","50085"
"1276_txt_acq","50103"
"1238_txt_acq","50117"
"4429_txt_crude","51012"
"11817_txt_interest","51835"
"11848_txt_interest","51835"
"2155_txt_interest","52122"
"18239_txt_acq","52549"
"14099_txt_acq","55007"
"4386_txt_crude","55012"
"19441_txt_acq","55970"
"2725_txt_interest","57220"
"4041_txt_crude","57338"
"4125_txt_crude","57338"
"10080_txt_crude","59212"
"9527_txt_crude","60025"
"19529_txt_interest","61979"
"5102_txt_acq","65013"
"9675_txt_interest","66542"
"16685_txt_acq","72687"
"8677_txt_interest","76848"
"9135_txt_trade","77650"
"21541_txt_crude","78382"
"9012_txt_interest","78394"
"19561_txt_earn","81193"
"3948_txt_acq","84146"
"19837_txt_acq","84645"
"6184_txt_crude","85017"
"2522_txt_crude","90925"
"20021_txt_interest","91223"
"17429_txt_crude","91762"
"17236_txt_crude","101043"
"17298_txt_crude","101043"
"11831_txt_interest","102776"
"4014_txt_earn","105690"
"1616_txt_crude","107401"
"12463_txt_earn","110166"
"3253_txt_interest","113467"
"15894_txt_acq","114072"
"10894_txt_earn","114135"
"10000_txt_earn","114356"
"8125_txt_earn","117434"
"6125_txt_crude","118152"
"5465_txt_acq","124269"
"5123_txt_crude","125099"
"5125_txt_crude","125099"
"5281_txt_crude","125102"
"1932_txt_trade","131640"
"21551_txt_earn","131784"
"2699_txt_acq","132079"
"6163_txt_crude","135067"
"7813_txt_acq","137633"
"3417_txt_acq","137968"
"13095_txt_acq","138394"
"8579_txt_earn","139928"
"11663_txt_earn","144986"
"3115_txt_crude","145226"
"8644_txt_earn","149975"
"16762_txt_crude","150017"
"551_txt_acq","150271"
"12862_txt_earn","151092"
"9171_txt_trade","156419"
"10825_txt_trade","156909"
"6096_txt_acq","163290"
"844_txt_acq","165560"
"271_txt_trade","168831"
"16710_txt_crude","170630"
"13280_txt_crude","171711"
"7305_txt_acq","173088"
"6060_txt_crude","177003"
"10750_txt_crude","178530"
"5902_txt_acq","182637"
"6091_txt_interest","186371"
"9253_txt_crude","186566"
"19512_txt_interest","186775"
"5119_txt_crude","190163"
"8015_txt_crude","190263"
"7632_txt_trade","198001"
"6791_txt_crude","198604"
"8141_txt_trade","198811"
"8244_txt_trade","198811"
"17780_txt_crude","199381"
"9381_txt_acq","200110"
"10693_txt_crude","200335"
"15005_txt_earn","200366"
"6525_txt_earn","201172"
"4074_txt_earn","201352"
"6124_txt_acq","201787"
"12122_txt_interest","201833"
"6369_txt_interest","202310"
"8069_txt_crude","202762"
"8138_txt_trade","203462"
"10355_txt_trade","204076"
"17075_txt_trade","204099"
"17305_txt_trade","205523"
"4341_txt_earn","206303"
"16700_txt_acq","208066"
"2688_txt_crude","210218"
"4028_txt_crude","211566"
"6578_txt_crude","212006"
"3594_txt_crude","212383"
"18495_txt_earn","216116"
"4174_txt_crude","219034"
"20878_txt_crude","221028"
"18186_txt_crude","225107"
"6223_txt_acq","225964"
"19737_txt_acq","226186"
"18493_txt_crude","228728"
"13633_txt_crude","229542"
"18332_txt_crude","229977"
"10788_txt_acq","233050"
"4621_txt_earn","240312"
"17651_txt_acq","244399"
"8755_txt_crude","245059"
"15600_txt_acq","251608"
"5530_txt_earn","258271"
"17864_txt_acq","258829"
"2775_txt_crude","260075"
"4365_txt_crude","260502"
"8435_txt_earn","263128"
"13184_txt_crude","282044"
"12846_txt_interest","284215"
"17115_txt_acq","285092"
"11177_txt_acq","289343"
"13194_txt_acq","292772"
"11722_txt_acq","295198"
"16997_txt_crude","296623"
"21568_txt_crude","300019"
"17771_txt_crude","302065"
"11559_txt_crude","305106"
